,order_line,order_id,order_date,ship_date,ship_mode,customer_id,product_id,sales,quantity,discount,profit
203,340,Ca-New-2015-128167,22-06-2015,26-06-2015,Second Class,KL-16645,OFF-FA-10000490,4.96,4.0,0.0,2.3312
204,345,US-2015-120712,20-12-2015,24-12-2015,Standard Class,CS-12130,OFF-ST-10000107,88.8,4.0,0.2,-2.22
205,350,Ca-New-2016-129714,01-09-2016,03-09-2016,First Class,AB-10060,TEC-AC-10000290,6.79,1.0,0.0,2.3086
206,351,Ca-New-2016-129714,01-09-2016,03-09-2016,First Class,AB-10060,OFF-PA-10001970,24.56,2.0,0.0,11.5432
207,352,Ca-New-2016-129714,01-09-2016,03-09-2016,First Class,AB-10060,OFF-BI-10002160,3.048,1.0,0.2,1.0668
208,353,Ca-New-2016-129714,01-09-2016,03-09-2016,First Class,AB-10060,OFF-PA-10001970,49.12,4.0,0.0,23.0864
209,354,Ca-New-2016-129714,01-09-2016,03-09-2016,First Class,AB-10060,OFF-BI-10004995,4355.168,4.0,0.2,1415.4296
210,355,Ca-New-2016-138520,08-04-2016,13-04-2016,Standard Class,JL-15505,FUR-BO-10002268,388.704,6.0,0.2,-4.8588
211,356,Ca-New-2016-138520,08-04-2016,13-04-2016,Standard Class,JL-15505,OFF-EN-10001137,8.26,2.0,0.0,3.7996
212,357,Ca-New-2016-138520,08-04-2016,13-04-2016,Standard Class,JL-15505,OFF-AR-10002399,17.04,4.0,0.0,6.9864
213,358,Ca-New-2016-138520,08-04-2016,13-04-2016,Standard Class,JL-15505,OFF-PA-10002713,34.4,5.0,0.0,15.824
214,359,Ca-New-2016-130001,23-04-2016,28-04-2016,Standard Class,HK-14890,OFF-PA-10002666,36.24,5.0,0.2,11.325
215,367,Ca-New-2016-155516,21-10-2016,21-10-2016,Same Day,MK-17905,OFF-BI-10002412,23.2,4.0,0.0,10.44
216,368,Ca-New-2016-155516,21-10-2016,21-10-2016,Same Day,MK-17905,OFF-SU-10001225,7.36,2.0,0.0,0.1472
217,369,Ca-New-2016-155516,21-10-2016,21-10-2016,Same Day,MK-17905,OFF-ST-10002406,104.79,7.0,0.0,29.3412
218,370,Ca-New-2016-155516,21-10-2016,21-10-2016,Same Day,MK-17905,FUR-BO-10002545,1043.92,4.0,0.0,271.4192
219,377,US-2016-134656,28-09-2016,01-10-2016,First Class,MM-18280,OFF-PA-10003039,99.136,4.0,0.2,30.98
220,379,Ca-New-2015-130792,28-04-2015,05-05-2015,Standard Class,RA-19915,OFF-AP-10000696,8.652,3.0,0.8,-20.3322
221,380,Ca-New-2015-130792,28-04-2015,05-05-2015,Standard Class,RA-19915,OFF-ST-10003327,23.832,3.0,0.2,2.6811
222,381,Ca-New-2015-130792,28-04-2015,05-05-2015,Standard Class,RA-19915,OFF-BI-10000309,12.176,4.0,0.8,-18.8728
223,382,Ca-New-2016-134775,28-10-2016,29-10-2016,First Class,AS-10285,OFF-PA-10004734,50.96,7.0,0.0,25.48
224,383,Ca-New-2016-134775,28-10-2016,29-10-2016,First Class,AS-10285,OFF-BI-10002225,49.536,3.0,0.2,17.3376
225,384,Ca-New-2015-125395,26-06-2015,29-06-2015,Second Class,LA-16780,TEC-AC-10004708,41.9,2.0,0.0,8.799
226,385,US-2015-168935,27-11-2015,02-12-2015,Standard Class,DO-13435,FUR-TA-10000617,375.4575,3.0,0.45,-157.0095
227,386,US-2015-168935,27-11-2015,02-12-2015,Standard Class,DO-13435,TEC-AC-10002335,83.976,3.0,0.2,-1.0497
228,387,Ca-New-2015-122756,03-12-2015,07-12-2015,Standard Class,DK-13225,TEC-MA-10001681,482.34,4.0,0.7,-337.638
229,388,Ca-New-2015-122756,03-12-2015,07-12-2015,Standard Class,DK-13225,FUR-FU-10001935,2.96,1.0,0.2,0.777
230,398,Ca-New-2015-122259,31-10-2015,04-11-2015,Standard Class,HP-14815,OFF-SU-10002573,70.12,4.0,0.0,21.036
231,399,Ca-New-2016-108987,08-09-2016,10-09-2016,Second Class,AG-10675,OFF-ST-10001580,35.952,3.0,0.2,3.5952
232,400,Ca-New-2016-108987,08-09-2016,10-09-2016,Second Class,AG-10675,FUR-BO-10004834,2396.2656,4.0,0.32,-317.1528
233,401,Ca-New-2016-108987,08-09-2016,10-09-2016,Second Class,AG-10675,OFF-ST-10000934,131.136,4.0,0.2,-32.784
234,402,Ca-New-2016-108987,08-09-2016,10-09-2016,Second Class,AG-10675,TEC-AC-10000158,57.584,2.0,0.2,0.7198
235,418,Ca-New-2016-148796,14-04-2016,18-04-2016,Standard Class,PB-19150,FUR-CH-10004886,383.8,5.0,0.2,38.38
236,430,US-2016-123750,15-04-2016,21-04-2016,Standard Class,RB-19795,OFF-BI-10004584,189.588,2.0,0.7,-145.3508
237,431,US-2016-123750,15-04-2016,21-04-2016,Standard Class,RB-19795,TEC-AC-10004659,408.744,7.0,0.2,76.6395
238,432,US-2016-123750,15-04-2016,21-04-2016,Standard Class,RB-19795,TEC-AC-10004659,291.96,5.0,0.2,54.7425
239,433,US-2016-123750,15-04-2016,21-04-2016,Standard Class,RB-19795,OFF-ST-10000617,4.768,2.0,0.2,-0.7748
240,434,Ca-New-2016-127369,06-06-2016,07-06-2016,First Class,DB-13060,OFF-ST-10003306,714.3,5.0,0.0,207.147
241,437,Ca-New-2016-147375,12-06-2016,14-06-2016,Second Class,PO-19180,TEC-MA-10002937,1007.979,3.0,0.3,43.1991
242,438,Ca-New-2016-147375,12-06-2016,14-06-2016,Second Class,PO-19180,OFF-PA-10001970,313.488,7.0,0.2,113.6394
243,441,Ca-New-2016-115756,05-09-2016,07-09-2016,Second Class,PK-19075,FUR-FU-10000246,12.22,1.0,0.0,3.666
244,442,Ca-New-2016-115756,05-09-2016,07-09-2016,Second Class,PK-19075,OFF-ST-10000060,194.94,3.0,0.0,23.3928
245,443,Ca-New-2016-115756,05-09-2016,07-09-2016,Second Class,PK-19075,OFF-ST-10003058,70.95,3.0,0.0,20.5755
246,444,Ca-New-2016-115756,05-09-2016,07-09-2016,Second Class,PK-19075,OFF-PA-10002222,91.36,4.0,0.0,42.0256
247,445,Ca-New-2016-115756,05-09-2016,07-09-2016,Second Class,PK-19075,FUR-CH-10002372,242.94,3.0,0.0,29.1528
248,446,Ca-New-2016-115756,05-09-2016,07-09-2016,Second Class,PK-19075,OFF-LA-10001317,22.05,7.0,0.0,10.584
249,448,Ca-New-2016-166674,01-04-2016,03-04-2016,Second Class,RB-19360,OFF-AR-10000588,59.52,3.0,0.0,15.4752
250,449,Ca-New-2016-166674,01-04-2016,03-04-2016,Second Class,RB-19360,OFF-ST-10001469,161.94,3.0,0.0,9.7164
251,450,Ca-New-2016-166674,01-04-2016,03-04-2016,Second Class,RB-19360,OFF-AR-10001953,263.88,6.0,0.0,71.2476
252,451,Ca-New-2016-166674,01-04-2016,03-04-2016,Second Class,RB-19360,OFF-AR-10003156,30.48,3.0,0.0,7.9248
253,452,Ca-New-2016-166674,01-04-2016,03-04-2016,Second Class,RB-19360,OFF-AR-10004974,9.84,3.0,0.0,2.8536
254,453,Ca-New-2016-166674,01-04-2016,03-04-2016,Second Class,RB-19360,TEC-PH-10002365,35.12,4.0,0.0,9.1312
255,456,Ca-New-2016-100153,13-12-2016,17-12-2016,Standard Class,KH-16630,TEC-AC-10001772,63.88,4.0,0.0,24.9132
256,458,US-2016-157945,26-09-2016,01-10-2016,Standard Class,NF-18385,FUR-CH-10002331,747.558,3.0,0.3,-96.1146
257,459,US-2016-157945,26-09-2016,01-10-2016,Standard Class,NF-18385,OFF-EN-10001415,8.928,2.0,0.2,3.348
258,460,Ca-New-2015-109638,15-12-2015,22-12-2015,Standard Class,JH-15985,OFF-AP-10002472,103.92,4.0,0.0,36.372
259,461,Ca-New-2015-109638,15-12-2015,22-12-2015,Standard Class,JH-15985,TEC-AC-10004571,899.91,9.0,0.0,377.9622
260,462,Ca-New-2015-109638,15-12-2015,22-12-2015,Standard Class,JH-15985,OFF-BI-10001098,51.312,3.0,0.2,18.6006
261,463,Ca-New-2016-109869,22-04-2016,29-04-2016,Standard Class,TN-21040,FUR-FU-10000023,23.56,5.0,0.2,7.068
262,464,Ca-New-2016-109869,22-04-2016,29-04-2016,Standard Class,TN-21040,FUR-TA-10001889,1272.63,6.0,0.5,-814.4832
263,465,Ca-New-2016-109869,22-04-2016,29-04-2016,Standard Class,TN-21040,OFF-BI-10000315,28.485,5.0,0.7,-20.889
264,466,Ca-New-2016-109869,22-04-2016,29-04-2016,Standard Class,TN-21040,OFF-SU-10003505,185.376,2.0,0.2,-34.758
265,467,Ca-New-2016-109869,22-04-2016,29-04-2016,Standard Class,TN-21040,OFF-AP-10002578,78.272,2.0,0.2,5.8704
266,468,US-2015-101399,17-01-2015,24-01-2015,Standard Class,JS-15940,FUR-FU-10002918,254.744,7.0,0.6,-312.0614
267,470,US-2016-100419,16-12-2016,20-12-2016,Second Class,CC-12670,OFF-BI-10002194,4.788,3.0,0.8,-7.9002
268,471,Ca-New-2015-154144,20-12-2015,24-12-2015,Standard Class,MH-17785,OFF-PA-10004071,55.48,1.0,0.0,26.6304
269,478,Ca-New-2016-103891,12-07-2016,19-07-2016,Standard Class,KH-16690,TEC-PH-10000149,95.76,6.0,0.2,7.182
270,479,Ca-New-2016-152632,27-10-2016,02-11-2016,Standard Class,JE-15475,FUR-FU-10002671,40.2,3.0,0.0,19.296
271,480,Ca-New-2016-100790,26-06-2016,02-07-2016,Standard Class,JG-15805,OFF-AR-10003045,14.7,5.0,0.0,6.615
272,481,Ca-New-2016-100790,26-06-2016,02-07-2016,Standard Class,JG-15805,OFF-ST-10000689,704.25,5.0,0.0,84.51
273,494,Ca-New-2016-169166,09-05-2016,14-05-2016,Standard Class,SS-20590,TEC-AC-10000991,93.98,2.0,0.0,13.1572
274,495,US-2016-120929,18-03-2016,21-03-2016,Second Class,RO-19780,FUR-TA-10001857,189.882,3.0,0.4,-94.941
275,496,Ca-New-2015-134782,27-12-2015,31-12-2015,Standard Class,MD-17350,OFF-EN-10001434,105.42,2.0,0.0,51.6558
276,497,Ca-New-2016-126158,25-07-2016,31-07-2016,Standard Class,SC-20095,OFF-BI-10002498,119.616,8.0,0.2,40.3704
277,498,Ca-New-2016-126158,25-07-2016,31-07-2016,Standard Class,SC-20095,FUR-FU-10004864,255.76,4.0,0.0,81.8432
278,499,Ca-New-2016-126158,25-07-2016,31-07-2016,Standard Class,SC-20095,FUR-CH-10002602,241.568,2.0,0.2,18.1176
279,500,Ca-New-2016-126158,25-07-2016,31-07-2016,Standard Class,SC-20095,FUR-FU-10000073,69.3,9.0,0.0,22.869
280,501,US-2016-105578,30-05-2016,04-06-2016,Standard Class,MY-17380,OFF-BI-10001670,22.62,2.0,0.7,-15.08
281,502,US-2016-105578,30-05-2016,04-06-2016,Standard Class,MY-17380,OFF-BI-10001658,14.952,2.0,0.7,-11.9616
282,503,US-2016-105578,30-05-2016,04-06-2016,Standard Class,MY-17380,FUR-CH-10001215,801.568,2.0,0.2,50.098
283,504,US-2016-105578,30-05-2016,04-06-2016,Standard Class,MY-17380,OFF-BI-10000831,2.376,3.0,0.7,-1.9008
284,505,US-2016-105578,30-05-2016,04-06-2016,Standard Class,MY-17380,OFF-PA-10000357,32.792,1.0,0.2,11.8871
285,507,Ca-New-2015-145352,16-03-2015,22-03-2015,Standard Class,CM-12385,OFF-AR-10001662,2.74,1.0,0.0,0.7398
286,508,Ca-New-2015-145352,16-03-2015,22-03-2015,Standard Class,CM-12385,OFF-AR-10003856,8.34,3.0,0.0,2.1684
287,509,Ca-New-2015-145352,16-03-2015,22-03-2015,Standard Class,CM-12385,OFF-ST-10001228,46.74,3.0,0.0,11.685
288,510,Ca-New-2015-145352,16-03-2015,22-03-2015,Standard Class,CM-12385,OFF-BI-10003527,6354.95,5.0,0.0,3177.475
289,513,Ca-New-2016-106341,20-10-2016,23-10-2016,First Class,LF-17185,OFF-AR-10002053,7.152,3.0,0.2,0.7152
290,520,Ca-New-2015-157812,22-03-2015,26-03-2015,Standard Class,DB-13210,TEC-AC-10000171,18.392,1.0,0.2,5.2877
291,521,Ca-New-2015-157812,22-03-2015,26-03-2015,Standard Class,DB-13210,OFF-ST-10000736,129.568,2.0,0.2,-25.9136
292,522,Ca-New-2015-157812,22-03-2015,26-03-2015,Standard Class,DB-13210,OFF-BI-10000285,14.112,9.0,0.8,-21.168
293,524,US-2016-139486,21-05-2016,23-05-2016,First Class,LH-17155,TEC-PH-10003555,55.176,3.0,0.2,-12.4146
294,525,US-2016-139486,21-05-2016,23-05-2016,First Class,LH-17155,TEC-AC-10003832,66.26,2.0,0.0,27.1666
295,526,Ca-New-2015-158792,26-12-2015,02-01-2016,Standard Class,BD-11605,OFF-FA-10002815,22.2,5.0,0.0,10.434
296,529,US-2015-138303,03-09-2015,07-09-2015,Standard Class,MG-18145,OFF-ST-10004963,36.336,3.0,0.2,-7.2672
297,530,US-2015-138303,03-09-2015,07-09-2015,Standard Class,MG-18145,OFF-SU-10002881,666.248,1.0,0.2,-149.9058
298,531,US-2015-138303,03-09-2015,07-09-2015,Standard Class,MG-18145,OFF-EN-10001335,52.512,6.0,0.2,19.692
299,532,Ca-New-2015-102848,07-11-2015,09-11-2015,Second Class,KB-16240,FUR-CH-10000595,190.72,1.0,0.2,11.92
300,534,Ca-New-2016-168753,29-05-2016,01-06-2016,Second Class,RL-19615,TEC-PH-10000984,979.95,5.0,0.0,274.386
301,535,Ca-New-2016-168753,29-05-2016,01-06-2016,Second Class,RL-19615,OFF-BI-10002557,22.75,5.0,0.0,11.375
302,536,Ca-New-2016-126613,10-07-2016,16-07-2016,Standard Class,AA-10375,OFF-ST-10001325,16.768,2.0,0.2,1.4672
303,538,Ca-New-2015-147851,03-12-2015,08-12-2015,Standard Class,MP-17470,OFF-BI-10004528,10.752,4.0,0.2,3.36
304,539,Ca-New-2015-134894,07-12-2015,11-12-2015,Standard Class,DK-12985,OFF-AP-10001271,152.94,3.0,0.0,41.2938
305,540,Ca-New-2015-134894,07-12-2015,11-12-2015,Standard Class,DK-12985,FUR-CH-10002647,283.92,4.0,0.0,70.98
306,542,Ca-New-2016-136924,14-07-2016,17-07-2016,First Class,ES-14080,TEC-PH-10002262,380.864,8.0,0.2,38.0864
307,543,US-2015-120161,18-12-2015,23-12-2015,Standard Class,LM-17065,OFF-ST-10001809,646.776,9.0,0.2,-145.5246
308,549,Ca-New-2015-113173,15-11-2015,17-11-2015,Second Class,DK-13225,OFF-ST-10000604,250.272,9.0,0.2,15.642
309,550,Ca-New-2015-113173,15-11-2015,17-11-2015,Second Class,DK-13225,OFF-BI-10004738,11.364,3.0,0.8,-17.046
310,551,Ca-New-2015-113173,15-11-2015,17-11-2015,Second Class,DK-13225,OFF-SU-10001935,8.72,5.0,0.2,-1.744
311,552,Ca-New-2016-136406,15-04-2016,17-04-2016,Second Class,BD-11320,FUR-CH-10002024,1121.568,2.0,0.2,0
312,557,Ca-New-2016-113243,10-06-2016,15-06-2016,Standard Class,OT-18730,OFF-LA-10001297,20.7,2.0,0.0,9.936
313,558,Ca-New-2016-113243,10-06-2016,15-06-2016,Standard Class,OT-18730,FUR-TA-10004256,1335.68,4.0,0.2,-217.048
314,559,Ca-New-2016-113243,10-06-2016,15-06-2016,Standard Class,OT-18730,OFF-PA-10003441,32.4,5.0,0.0,15.552
315,564,Ca-New-2015-130736,07-12-2015,09-12-2015,First Class,JF-15490,OFF-FA-10003467,3.96,2.0,0.0,0
316,565,Ca-New-2015-130736,07-12-2015,09-12-2015,First Class,JF-15490,OFF-LA-10000634,2.61,1.0,0.0,1.2006
317,575,Ca-New-2016-127250,03-11-2016,07-11-2016,Standard Class,SF-20200,OFF-AR-10003394,8.82,3.0,0.0,2.3814
318,576,Ca-New-2015-149713,18-09-2015,22-09-2015,Second Class,TG-21640,OFF-PA-10004530,160.72,14.0,0.0,78.7528
319,577,Ca-New-2015-149713,18-09-2015,22-09-2015,Second Class,TG-21640,OFF-PA-10001450,19.92,4.0,0.0,9.7608
320,578,Ca-New-2015-149713,18-09-2015,22-09-2015,Second Class,TG-21640,OFF-SU-10001574,7.3,2.0,0.0,2.19
321,581,Ca-New-2015-132906,10-09-2015,14-09-2015,Standard Class,CC-12145,OFF-SU-10004498,51.52,4.0,0.0,1.5456
322,587,Ca-New-2015-128139,03-07-2015,09-07-2015,Standard Class,BD-11725,FUR-CH-10003956,70.98,1.0,0.0,4.9686
323,588,Ca-New-2015-128139,03-07-2015,09-07-2015,Standard Class,BD-11725,OFF-LA-10003930,294.93,3.0,0.0,144.5157
324,589,US-2016-156986,20-03-2016,24-03-2016,Standard Class,ZC-21910,TEC-PH-10003800,84.784,2.0,0.2,-20.1362
325,590,US-2016-156986,20-03-2016,24-03-2016,Standard Class,ZC-21910,OFF-PA-10002005,20.736,4.0,0.2,7.2576
326,591,US-2016-156986,20-03-2016,24-03-2016,Standard Class,ZC-21910,OFF-BI-10002498,16.821,3.0,0.7,-12.8961
327,592,US-2016-156986,20-03-2016,24-03-2016,Standard Class,ZC-21910,OFF-PA-10004101,10.368,2.0,0.2,3.6288
328,599,Ca-New-2016-120180,14-07-2016,16-07-2016,First Class,TP-21130,OFF-SU-10004115,11.632,2.0,0.2,1.0178
329,600,US-2016-100720,16-07-2016,21-07-2016,Standard Class,CK-12205,TEC-PH-10001425,143.982,3.0,0.4,-28.7964
330,601,US-2016-100720,16-07-2016,21-07-2016,Standard Class,CK-12205,TEC-PH-10003963,494.376,4.0,0.4,-115.3544
331,602,US-2016-100720,16-07-2016,21-07-2016,Standard Class,CK-12205,OFF-SU-10001574,5.84,2.0,0.2,0.73
332,611,Ca-New-2016-161816,28-04-2016,01-05-2016,First Class,NB-18655,TEC-PH-10003012,369.576,3.0,0.2,41.5773
333,612,Ca-New-2016-161816,28-04-2016,01-05-2016,First Class,NB-18655,OFF-LA-10004345,15.712,4.0,0.2,5.6956
334,613,Ca-New-2016-121223,11-09-2016,13-09-2016,Second Class,GD-14590,OFF-PA-10001204,8.448,2.0,0.2,2.64
335,614,Ca-New-2016-121223,11-09-2016,13-09-2016,Second Class,GD-14590,TEC-PH-10004667,728.946,9.0,0.4,-157.9383
336,623,Ca-New-2015-138009,29-11-2015,03-12-2015,Standard Class,SF-20965,FUR-CH-10004853,301.96,2.0,0.0,87.5684
337,624,Ca-New-2015-138009,29-11-2015,03-12-2015,Standard Class,SF-20965,OFF-AP-10000179,555.21,5.0,0.1,178.901
338,625,Ca-New-2015-138009,29-11-2015,03-12-2015,Standard Class,SF-20965,OFF-ST-10001272,523.48,4.0,0.0,130.87
339,626,Ca-New-2015-138009,29-11-2015,03-12-2015,Standard Class,SF-20965,OFF-AR-10004042,161.82,9.0,0.0,46.9278
340,631,US-2016-135720,11-12-2016,13-12-2016,Second Class,FM-14380,OFF-ST-10001963,243.384,3.0,0.2,-51.7191
341,632,US-2016-135720,11-12-2016,13-12-2016,Second Class,FM-14380,TEC-AC-10001267,119.8,5.0,0.2,29.95
342,633,US-2016-135720,11-12-2016,13-12-2016,Second Class,FM-14380,TEC-PH-10002103,300.768,4.0,0.2,30.0768
343,636,Ca-New-2015-168004,04-10-2015,09-10-2015,Second Class,DJ-13420,FUR-CH-10001482,392.94,3.0,0.0,43.2234
344,637,US-2016-123470,15-08-2016,21-08-2016,Standard Class,ME-17725,OFF-BI-10001989,18.882,3.0,0.7,-13.8468
345,638,US-2016-123470,15-08-2016,21-08-2016,Standard Class,ME-17725,OFF-AP-10003287,122.328,3.0,0.2,12.2328
346,639,Ca-New-2016-115917,20-05-2016,25-05-2016,Standard Class,RB-19465,FUR-FU-10000576,1049.2,5.0,0.0,272.792
347,640,Ca-New-2016-115917,20-05-2016,25-05-2016,Standard Class,RB-19465,OFF-BI-10004728,15.424,4.0,0.2,5.0128
348,641,Ca-New-2016-147067,18-12-2016,22-12-2016,Standard Class,JD-16150,FUR-FU-10000732,18.84,3.0,0.0,6.0288
349,647,Ca-New-2016-103947,01-04-2016,08-04-2016,Standard Class,BB-10990,OFF-FA-10003112,31.56,5.0,0.2,9.8625
350,648,Ca-New-2016-103947,01-04-2016,08-04-2016,Standard Class,BB-10990,OFF-AP-10002350,30.144,2.0,0.2,3.0144
351,649,Ca-New-2016-160745,11-12-2016,16-12-2016,Second Class,AR-10825,FUR-FU-10001935,14.8,4.0,0.0,6.068
352,650,Ca-New-2016-160745,11-12-2016,16-12-2016,Second Class,AR-10825,TEC-PH-10003273,302.376,3.0,0.2,22.6782
353,651,Ca-New-2016-160745,11-12-2016,16-12-2016,Second Class,AR-10825,TEC-AC-10001142,316,4.0,0.0,31.6
354,652,Ca-New-2016-132661,23-10-2016,29-10-2016,Standard Class,SR-20740,OFF-PA-10000482,379.4,10.0,0.0,178.318
355,655,Ca-New-2016-137239,22-08-2016,28-08-2016,Standard Class,CR-12730,OFF-AP-10002439,113.552,2.0,0.2,8.5164
356,656,Ca-New-2016-137239,22-08-2016,28-08-2016,Standard Class,CR-12730,OFF-BI-10002827,3.318,2.0,0.7,-2.6544
357,657,Ca-New-2016-137239,22-08-2016,28-08-2016,Standard Class,CR-12730,OFF-EN-10002230,134.288,2.0,0.2,45.3222
358,658,US-2016-156097,19-09-2016,19-09-2016,Same Day,EH-14125,FUR-CH-10001215,701.372,2.0,0.3,-50.098
359,659,US-2016-156097,19-09-2016,19-09-2016,Same Day,EH-14125,OFF-BI-10004654,2.308,2.0,0.8,-3.462
360,660,Ca-New-2015-146563,24-08-2015,28-08-2015,Standard Class,CB-12025,OFF-ST-10001490,999.432,7.0,0.2,124.929
361,661,Ca-New-2015-146563,24-08-2015,28-08-2015,Standard Class,CB-12025,OFF-ST-10001511,724.08,14.0,0.2,-135.765
362,662,Ca-New-2015-146563,24-08-2015,28-08-2015,Standard Class,CB-12025,FUR-TA-10001768,918.785,5.0,0.3,-118.1295
363,663,Ca-New-2015-146563,24-08-2015,28-08-2015,Standard Class,CB-12025,OFF-BI-10003981,2.724,3.0,0.8,-4.2222
364,664,Ca-New-2016-123666,26-03-2016,30-03-2016,Standard Class,SP-20545,OFF-ST-10001522,459.95,5.0,0.0,18.398
365,665,Ca-New-2016-143308,04-11-2016,04-11-2016,Same Day,RC-19825,OFF-FA-10000621,10.74,3.0,0.0,5.2626
366,681,Ca-New-2016-164511,19-11-2016,24-11-2016,Standard Class,DJ-13630,OFF-BI-10003305,14.352,3.0,0.2,4.6644
367,682,Ca-New-2016-164511,19-11-2016,24-11-2016,Standard Class,DJ-13630,OFF-ST-10002583,64.96,2.0,0.0,2.5984
368,683,Ca-New-2016-164511,19-11-2016,24-11-2016,Standard Class,DJ-13630,OFF-ST-10004507,68.6,4.0,0.0,18.522
369,693,Ca-New-2015-131534,28-03-2015,02-04-2015,Standard Class,AB-10165,TEC-AC-10002253,166.24,1.0,0.0,24.936
370,694,Ca-New-2015-131534,28-03-2015,02-04-2015,Standard Class,AB-10165,OFF-PA-10000743,33.4,5.0,0.0,16.032
371,695,Ca-New-2015-119291,14-05-2015,17-05-2015,First Class,JO-15550,OFF-AR-10003373,198.272,8.0,0.2,17.3488
372,696,Ca-New-2015-119291,14-05-2015,17-05-2015,First Class,JO-15550,OFF-LA-10002312,47.36,4.0,0.2,17.76
373,697,Ca-New-2015-119291,14-05-2015,17-05-2015,First Class,JO-15550,OFF-EN-10000927,200.984,7.0,0.2,62.8075
374,698,Ca-New-2015-119291,14-05-2015,17-05-2015,First Class,JO-15550,OFF-LA-10003510,97.696,4.0,0.2,31.7512
375,699,Ca-New-2015-119291,14-05-2015,17-05-2015,First Class,JO-15550,OFF-AR-10001118,2.696,1.0,0.2,0.8088
376,700,Ca-New-2015-119291,14-05-2015,17-05-2015,First Class,JO-15550,OFF-BI-10001575,18.588,2.0,0.7,-13.6312
377,701,Ca-New-2015-119291,14-05-2015,17-05-2015,First Class,JO-15550,OFF-BI-10001982,4.896,3.0,0.7,-3.4272
378,703,Ca-New-2016-163755,04-11-2016,08-11-2016,Second Class,AS-10285,FUR-FU-10003394,209.88,3.0,0.0,35.6796
379,704,Ca-New-2015-142027,09-04-2015,14-04-2015,Standard Class,JK-15370,FUR-TA-10002774,369.912,3.0,0.2,-13.8717
380,721,Ca-New-2016-112942,13-02-2016,18-02-2016,Standard Class,RD-19810,OFF-PA-10004092,146.82,3.0,0.0,73.41
381,722,Ca-New-2016-142335,15-12-2016,19-12-2016,Standard Class,MP-17965,FUR-TA-10000198,1652.94,3.0,0.0,231.4116
382,723,Ca-New-2016-142335,15-12-2016,19-12-2016,Standard Class,MP-17965,OFF-ST-10000036,296.37,3.0,0.0,80.0199
383,725,Ca-New-2016-114713,07-07-2016,12-07-2016,Standard Class,SC-20695,OFF-SU-10004664,45.584,7.0,0.2,5.1282
384,728,US-2016-150861,03-12-2016,06-12-2016,First Class,EG-13900,OFF-PA-10001954,182.72,8.0,0.0,84.0512
385,729,US-2016-150861,03-12-2016,06-12-2016,First Class,EG-13900,FUR-TA-10002228,400.032,2.0,0.4,-153.3456
386,730,US-2016-150861,03-12-2016,06-12-2016,First Class,EG-13900,OFF-ST-10004634,33.63,3.0,0.0,10.089
387,731,US-2016-150861,03-12-2016,06-12-2016,First Class,EG-13900,FUR-CH-10002965,542.646,3.0,0.1,102.4998
388,732,US-2016-150861,03-12-2016,06-12-2016,First Class,EG-13900,OFF-LA-10001317,6.3,2.0,0.0,3.024
389,743,US-2016-146710,27-08-2016,01-09-2016,Standard Class,SS-20875,OFF-SU-10004498,51.52,5.0,0.2,-10.948
390,744,US-2016-146710,27-08-2016,01-09-2016,Standard Class,SS-20875,OFF-PA-10002615,3.528,1.0,0.2,1.1466
391,745,US-2016-146710,27-08-2016,01-09-2016,Standard Class,SS-20875,OFF-PA-10004971,4.624,1.0,0.2,1.6762
392,746,US-2016-146710,27-08-2016,01-09-2016,Standard Class,SS-20875,OFF-SU-10004261,55.168,4.0,0.2,6.2064
393,749,Ca-New-2016-150889,20-03-2016,22-03-2016,Second Class,PB-19105,TEC-PH-10000004,11.992,1.0,0.2,0.8994
394,754,Ca-New-2016-110499,07-04-2016,09-04-2016,First Class,YC-21895,TEC-CO-10002095,1199.976,3.0,0.2,374.9925
395,755,Ca-New-2015-135272,07-12-2015,12-12-2015,Standard Class,MS-17830,FUR-FU-10002759,79.92,4.0,0.0,28.7712
396,756,Ca-New-2016-140928,18-09-2016,22-09-2016,Standard Class,NB-18655,FUR-TA-10001095,383.438,4.0,0.45,-167.3184
397,757,Ca-New-2014-106803,29-12-2014,02-01-2015,Standard Class,DC-13285,OFF-ST-10002444,24.56,2.0,0.0,6.8768
398,758,Ca-New-2014-106803,29-12-2014,02-01-2015,Standard Class,DC-13285,TEC-AC-10001267,119.8,4.0,0.0,47.92
399,761,Ca-New-2015-112319,31-08-2015,05-09-2015,Standard Class,AR-10510,OFF-PA-10003441,58.32,9.0,0.0,27.9936
400,763,Ca-New-2015-114923,08-02-2015,13-02-2015,Standard Class,LH-17020,TEC-PH-10003931,107.982,3.0,0.4,-26.9955
401,770,Ca-New-2016-157245,19-05-2016,24-05-2016,Standard Class,LE-16810,FUR-CH-10003746,641.96,2.0,0.0,179.7488
402,778,Ca-New-2015-144267,21-08-2015,23-08-2015,First Class,NZ-18565,FUR-CH-10002335,544.008,3.0,0.2,40.8006
403,779,Ca-New-2015-144267,21-08-2015,23-08-2015,First Class,NZ-18565,OFF-PA-10000157,59.94,3.0,0.0,28.1718
404,780,Ca-New-2015-144267,21-08-2015,23-08-2015,First Class,NZ-18565,OFF-PA-10001947,23.92,4.0,0.0,11.7208
405,781,Ca-New-2015-144267,21-08-2015,23-08-2015,First Class,NZ-18565,OFF-PA-10003657,4.28,1.0,0.0,1.926
